Coin,Name,Price,1h,24h,7d,24h Volume,Mkt Cap,ID
REALTOKEN-S-15095-HARTWELL-ST-DETROIT-MI,RealT,50.08,0,0,0,0,0,REALTOKEN-S-15095-HARTWELL-ST-DETROIT-MI.RealT
REALTOKEN-S-18273-MONTE-VISTA-ST-DETROIT-MI,RealT,49.79,0,0,0,0,0,REALTOKEN-S-18273-MONTE-VISTA-ST-DETROIT-MI.RealT
REALTOKEN-S-19996-JOANN-AVE-DETROIT-MI,RealT,48.35,0,0,0,0,0,REALTOKEN-S-19996-JOANN-AVE-DETROIT-MI.RealT
REALTOKEN-S-13606-WINTHROP-ST-DETROIT-MI,RealT,46.06,0,0,0,0,0,REALTOKEN-S-13606-WINTHROP-ST-DETROIT-MI.RealT
REALTOKEN-S-12409-WHITEHILL-ST-DETROIT-MI,RealT,48.58,0,0,0,0,0,REALTOKEN-S-12409-WHITEHILL-ST-DETROIT-MI.RealT
REALTOKEN-S-15048-FREELAND-ST-DETROIT-MI,RealT,50.01,0,0,0,0,0,REALTOKEN-S-15048-FREELAND-ST-DETROIT-MI.RealT
REALTOKEN-S-4852-4854-W.CORTEZ-ST-CHICAGO-IL,RealT,51.27,,0.002,0.025,51.27,0,REALTOKEN-S-4852-4854-W.CORTEZ-ST-CHICAGO-IL.RealT
REALTOKEN-S-12405-SANTA-ROSA-DR-DETROIT-MI,RealT,56.31,0,0,0,0,0,REALTOKEN-S-12405-SANTA-ROSA-DR-DETROIT-MI.RealT
REALTOKEN-S-11957-OLGA-ST-DETROIT-MI,RealT,56.27,0,0,0,0,0,REALTOKEN-S-11957-OLGA-ST-DETROIT-MI.RealT
REALTOKEN-S-15784-MONTE-VISTA-ST-DETROIT-MI,RealT,48.2,0,0,0,0,0,REALTOKEN-S-15784-MONTE-VISTA-ST-DETROIT-MI.RealT
REALTOKEN-S-1815-S.AVERS-AVE-CHICAGO-IL,RealT,55.9,0,0,0,0,0,REALTOKEN-S-1815-S.AVERS-AVE-CHICAGO-IL.RealT
REALTOKEN-S-1617-S.AVERS-AVE-CHICAGO-IL,RealT,54.78,0,0,0,0,0,REALTOKEN-S-1617-S.AVERS-AVE-CHICAGO-IL.RealT
REALTOKEN-S-6923-GREENVIEW-AVE-DETROIT-MI,RealT,49.26,,-0.002,-0.041,1.21,0,REALTOKEN-S-6923-GREENVIEW-AVE-DETROIT-MI.RealT
REALTOKEN-S-14066-SANTA-ROSA-DR-DETROIT-MI,RealT,57.99,0,0,0,0,0,REALTOKEN-S-14066-SANTA-ROSA-DR-DETROIT-MI.RealT
REALTOKEN-S-13114-GLENFIELD-AVE-DETROIT-MI,RealT,54.79,0,0,0,0,0,REALTOKEN-S-13114-GLENFIELD-AVE-DETROIT-MI.RealT
REALTOKEN-S-13116-KILBOURNE-AVE-DETROIT-MI,RealT,49.18,0,0,0,0,0,REALTOKEN-S-13116-KILBOURNE-AVE-DETROIT-MI.RealT
REALTOKEN-S-10612-SOMERSET-AVE-DETROIT-MI,RealT,49.87,0,0,0,0,0,REALTOKEN-S-10612-SOMERSET-AVE-DETROIT-MI.RealT
REALTOKEN-S-4340-EAST-71-CLEVELAND-OH,RealT,56.24,0,0,0,0,0,REALTOKEN-S-4340-EAST-71-CLEVELAND-OH.RealT
REALTOKEN-S-10604-SOMERSET-AVE-DETROIT-MI,RealT,55.94,0,0.004,0.079,27.97,0,REALTOKEN-S-10604-SOMERSET-AVE-DETROIT-MI.RealT
REALTOKEN-S-9133-DEVONSHIRE-RD-DETROIT-MI,RealT,58.09,,0.036,-0.016,6.83,0,REALTOKEN-S-9133-DEVONSHIRE-RD-DETROIT-MI.RealT
REALTOKEN-S-18433-FAUST-AVE-DETROIT-MI,RealT,48.25,0,0,0,0,0,REALTOKEN-S-18433-FAUST-AVE-DETROIT-MI.RealT
REALTOKEN-S-10616-MCKINNEY-ST-DETROIT-MI,RealT,54.19,0,0,0,0,0,REALTOKEN-S-10616-MCKINNEY-ST-DETROIT-MI.RealT
REALTOKEN-S-9309-COURVILLE-ST-DETROIT-MI,RealT,58.26,0,0,0,0,0,REALTOKEN-S-9309-COURVILLE-ST-DETROIT-MI.RealT
REALTOKEN-S-9165-KENSINGTON-AVE-DETROIT-MI,RealT,55.07,0,0,0,0,0,REALTOKEN-S-9165-KENSINGTON-AVE-DETROIT-MI.RealT
REALTOKEN-S-15778-MANOR-ST-DETROIT-MI,RealT,61.82,0,0,0,0,0,REALTOKEN-S-15778-MANOR-ST-DETROIT-MI.RealT
REALTOKEN-S-9166-DEVONSHIRE-RD-DETROIT-MI,RealT,58.83,0.035,0.106,,39.05,0,REALTOKEN-S-9166-DEVONSHIRE-RD-DETROIT-MI.RealT
REALTOKEN-S-9169-BOLEYN-ST-DETROIT-MI,RealT,53.27,0,0,0,0,0,REALTOKEN-S-9169-BOLEYN-ST-DETROIT-MI.RealT
REALTOKEN-S-12334-LANSDOWNE-STREET-DETROIT-MI,RealT,57.38,0,0,0,0,0,REALTOKEN-S-12334-LANSDOWNE-STREET-DETROIT-MI.RealT
REALTOKEN-S-10084-GRAYTON-ST-DETROIT-MI,RealT,50.52,0,0,0,0,0,REALTOKEN-S-10084-GRAYTON-ST-DETROIT-MI.RealT
REALTOKEN-S-3432-HARDING-STREET-DETROIT-MI,RealT,50.4,0,0,0,0,0,REALTOKEN-S-3432-HARDING-STREET-DETROIT-MI.RealT
REALTOKEN-S-9943-MARLOWE-ST-DETROIT-MI,RealT,82.39,0,0,0,0,0,REALTOKEN-S-9943-MARLOWE-ST-DETROIT-MI.RealT
REALTOKEN-S-18276-APPOLINE-ST-DETROIT-MI,RealT,54.81,,-0.009,0.02,2,0,REALTOKEN-S-18276-APPOLINE-ST-DETROIT-MI.RealT
REALTOKEN-S-18900-MANSFIELD-ST-DETROIT-MI,RealT,53.04,0,0,0,0,0,REALTOKEN-S-18900-MANSFIELD-ST-DETROIT-MI.RealT
REALTOKEN-S-25097-ANDOVER-DR-DEARBORN-HEIGHTS-MI,RealT,58.72,0,0,0,0,0,REALTOKEN-S-25097-ANDOVER-DR-DEARBORN-HEIGHTS-MI.RealT
REALTOKEN-S-5942-AUDUBON-RD-DETROIT-MI,RealT,83.53,,0.023,0.009,6.42,0,REALTOKEN-S-5942-AUDUBON-RD-DETROIT-MI.RealT
REALTOKEN-S-8342-SCHAEFER-HIGHWAY-DETROIT-MI,RealT,52.94,0,0,0,0,0,REALTOKEN-S-8342-SCHAEFER-HIGHWAY-DETROIT-MI.RealT
REALTOKEN-S-9336-PATTON-ST-DETROIT-MI,RealT,64.21,0,0,0,0,0,REALTOKEN-S-9336-PATTON-ST-DETROIT-MI.RealT
REALTOKEN-S-20200-LESURE-ST-DETROIT-MI,RealT,69.56,,0.007,-0.016,2,0,REALTOKEN-S-20200-LESURE-ST-DETROIT-MI.RealT
REALTOKEN-S-15634-LIBERAL-ST-DETROIT-MI,RealT,52.9,0,0,0,0,0,REALTOKEN-S-15634-LIBERAL-ST-DETROIT-MI.RealT
REALTOKEN-S-16200-FULLERTON-AVE-DETROIT-MI,RealT,174.37,0,0.002,0.056,43.59,0,REALTOKEN-S-16200-FULLERTON-AVE-DETROIT-MI.RealT
REALTOKEN-S-19020-ROSEMONT-AVE-DETROIT-MI,RealT,54.14,-0.002,0.015,-0.004,5.07,0,REALTOKEN-S-19020-ROSEMONT-AVE-DETROIT-MI.RealT
REALTOKEN-S-19136-TRACEY-ST-DETROIT-MI,RealT,50.43,0,0,0,0,0,REALTOKEN-S-19136-TRACEY-ST-DETROIT-MI.RealT
REALTOKEN-S-9465-BEACONSFIELD-ST-DETROIT-MI,RealT,52.2,0,0,0,0,0,REALTOKEN-S-9465-BEACONSFIELD-ST-DETROIT-MI.RealT
REALTOKEN-S-19218-HOUGHTON-ST-DETROIT-MI,RealT,53.07,0,0,0,0,0,REALTOKEN-S-19218-HOUGHTON-ST-DETROIT-MI.RealT
REALTOKEN-S-10617-HATHAWAY-AVE-CLEVELAND-OH,RealT,59.76,-0.126,-0.051,0.025,86.76,0,REALTOKEN-S-10617-HATHAWAY-AVE-CLEVELAND-OH.RealT
STA,Defi,0.218887,-0.005,-0.023,-0.078,1136958,0,STA.Defi
SHUSKY,Siberian,8.00E-12,0.007,-0.033,-0.031,1858.56,0,SHUSKY.Siberian
BABYFLOKI,BabyFloki,0.000180833,,0.13,0.09,9385.85,0,BABYFLOKI.BabyFloki
ITG,iTrust,0.29311,0.002,-0.042,0.017,564.59,0,ITG.iTrust
WHALEFARM,WhaleFarm,0.000301324,-0.004,0.785,1.139,777.2,0,WHALEFARM.WhaleFarm
IETHV,Inverse,135.47,,-0.024,,12075.18,0,IETHV.Inverse
ETHV,Ethereum,105.58,-0.002,-0.002,0.052,3910.96,0,ETHV.Ethereum
BTCV,Bitcoin,89.52,0,0,0,0,0,BTCV.Bitcoin
IBTCV,Inverse,157.15,0,0,0,0,0,IBTCV.Inverse
JOKE,Jokes,2.46E-06,0.001,-0.013,-0.641,65.82,0,JOKE.Jokes
BISHOKU,Bishoku,1.00E-11,-0.002,-0.029,0.039,0.502745,0,BISHOKU.Bishoku
PAPADOGE,Papa,1.48E-07,-0.003,-0.126,-0.331,7680.04,0,PAPADOGE.Papa
EVA,Evanesco,0.027324556,0.009,-0.002,0.486,286.98,0,EVA.Evanesco
TOMATO,TomatoToken,2.55E-07,0,0,0,0,0,TOMATO.TomatoToken
TGT,Twirl,1.04,0.002,0.133,0.42,2606.26,0,TGT.Twirl
RICE,RiceFarm,0.597769,0.002,-0.055,-0.106,28985,0,RICE.RiceFarm
AGAC,AGA,0.013902164,-0.005,-0.077,0.24,433.7,0,AGAC.AGA
ACAR,AGA,14.05,0.003,-0.081,0.243,391.88,0,ACAR.AGA
XLD,Stellar,9.00E-07,-0.007,-0.048,-0.05,4961.17,0,XLD.Stellar
GBTS,GemBites,0.010187932,-0.017,0.005,0.432,18155.88,0,GBTS.GemBites
REGEN,Regen,2.09,-0.003,-0.029,0.081,19723.07,0,REGEN.Regen
PAD,Padcoin,0.242586,0,0,0,0,0,PAD.Padcoin
OMT,Onion,0.000388671,0,-0.009,-0.734,23797,0,OMT.Onion
GOONG,TomYumGoong,0.001480684,,-0.043,0.028,1376.96,0,GOONG.TomYumGoong
HODL,HODL,1.30E-08,-0.023,-0.16,-0.844,68086,0,HODL.HODL
SEPHI,SephirothInu,1.15E-10,-0.001,-0.027,-0.155,32.46,0,SEPHI.SephirothInu
HLD,Holdefi,0.638271,0.001,-0.041,0.072,47890,0,HLD.Holdefi
PYQ,PolyQuity,0.168802,-0.003,-0.241,-0.548,104871,0,PYQ.PolyQuity
BRICK,Brick,0.429965,-0.004,-0.023,0.219,8388.51,0,BRICK.Brick
TREX,Tyrannosaurus,0.001921516,0.002,-0.028,0.001,63.81,0,TREX.Tyrannosaurus
FOREVERUP,ForeverUp,2.86E-06,,-0.108,-0.032,4512.66,0,FOREVERUP.ForeverUp
VEST,START,1.03,0,-0.051,-0.046,1753.41,0,VEST.START
MAMADOGE,MamaDoge,1.30E-10,-0.011,-0.07,-0.932,1608.93,0,MAMADOGE.MamaDoge
FLOKI,Floki,6.24E-06,-0.01,-0.101,0.901,2025863,0,FLOKI.Floki
GENX,Genx,0.372497,-0.002,-0.1,-0.093,108621,0,GENX.Genx
BOXER,Boxer,2.09E-09,-0.004,-0.081,-0.133,29104,0,BOXER.Boxer
RAPDOGE,RapDoge,4.95E-10,,-0.038,0.061,829.93,0,RAPDOGE.RapDoge
FSHIB,Floki,5.30E-11,0.113,0.1,-0.273,491589,0,FSHIB.Floki
ARTG,Goya,0.597141,0,0.002,0.003,210228,0,ARTG.Goya
KISHUBABY,Kishu,1.76E-10,0.002,-0.242,-0.074,80.71,0,KISHUBABY.Kishu
ET,ETHST,0.017918919,,-0.047,-0.052,349.26,0,ET.ETHST
BFLOKI,Baby,4.22E-10,-0.004,-0.039,-0.007,376.04,0,BFLOKI.Baby
SWED,The,0.01642605,0.079,0.263,-0.571,21861,0,SWED.The
FMK,Fawkes,2.79E-10,0.003,-0.032,0.047,103.28,0,FMK.Fawkes
PUSD,PUSD,1.05,-0.005,-0.018,-0.041,508385,0,PUSD.PUSD
FLEX,Flex,3.98E-10,0,0,0,0,0,FLEX.Flex
FAN8,Fan8,0.498462,-0.002,-0.032,0.044,46.73,0,FAN8.Fan8
RBH,RobinHoodSwap,0.732041,-0.006,-0.093,-0.452,96763,0,RBH.RobinHoodSwap
FORINT,Forint,2.60E-06,-0.004,-0.054,-0.056,10359.92,0,FORINT.Forint
ORDR,The,1.61E-06,0,0,0,0,0,ORDR.The
KRAKBABY,BabyKraken,3.91E-10,0.003,-0.032,0.045,164.52,0,KRAKBABY.BabyKraken
MRTY,Morty,5.59E-08,,-0.002,0.063,2.68,0,MRTY.Morty
BAKT,Backed,0.012385616,-0.008,-0.033,-0.181,4343.86,0,BAKT.Backed
BFG,Baby,2.36E-10,0,0,0,0,0,BFG.Baby
PEEPS,The,2.24E-08,-0.006,-0.081,0.165,232751,0,PEEPS.The
FRAG,Game-Frag,0.212569,0,0,0,0,0,FRAG.Game-Frag
FLOKISHIB,Floki,3.00E-12,0.028,-0.231,-0.47,10922.11,0,FLOKISHIB.Floki
BABYBNB,BabyBNB,3.88E-09,-0.005,-0.012,0.236,88870,0,BABYBNB.BabyBNB
MCONTENT,MContent,6.58E-10,0.003,-0.064,0.051,633074,0,MCONTENT.MContent
WHALE,Whale,7.29E-08,0.022,0.077,0.078,398403,0,WHALE.Whale
TRGI,The,6.28E-10,-0.008,-0.351,0.125,16049.12,0,TRGI.The
VRISE,VaporRISE,1.17E-08,,,0.043,303.86,0,VRISE.VaporRISE
MIM,Magic,0.979727,-0.007,-0.012,-0.007,1960074,0,MIM.Magic
BOOBS,MoonBoobs,4.41E-05,-0.008,-0.112,-0.218,6610.18,0,BOOBS.MoonBoobs
ABPT,Aave,0.346755,-0.002,-0.039,0.025,0,0,ABPT.Aave
STKABPT,Staked,0.346755,-0.002,-0.039,0.025,0,0,STKABPT.Staked
HEO,Helios,0.008606461,0,0,0,0,0,HEO.Helios
COGE,Cogecoin,1.57E-06,0.003,-0.099,-0.047,482085,0,COGE.Cogecoin
DASS,DashSports,8.23E-09,0.049,0.024,5.694,13162.84,0,DASS.DashSports
GABR,GabeRise,1.17E-10,,-0.04,0.063,236.67,0,GABR.GabeRise
INARI,Inari,2.99E-06,-0.006,-0.085,-0.019,18106.29,0,INARI.Inari
2CRZ,2crazyNFT,0.01936745,0.052,-0.002,-0.163,172582,0,2CRZ.2crazyNFT
NBNG,Nobunaga,0.088634288,0.006,-0.184,-0.042,296536,0,NBNG.Nobunaga
THA,BKEX,1.1,0,0,0,0,0,THA.BKEX
PKR,Polker,0.032349966,0.002,-0.06,0.042,160852,0,PKR.Polker
LORY,Yield,4.09,0.011,0.05,0.462,138679,0,LORY.Yield
BABYSHIBAINU,Baby,7.44E-09,0.042,0.348,-0.241,387237,0,BABYSHIBAINU.Baby
LEGION,Legion,7.74E-08,-0.002,-0.035,0.019,3.52,0,LEGION.Legion
DRCT,Ally,0.005090074,0.001,-0.155,0.009,31175,0,DRCT.Ally
SMBSWAP,SimbCoin,1.14,-0.009,0.057,0.357,299224,0,SMBSWAP.SimbCoin
CBK,Crossing,0.074698768,,-0.149,0.191,10925.04,0,CBK.Crossing
WLITI,wLITI,0.02132903,0.003,-0.066,-0.055,88519,0,WLITI.wLITI
HVI,Hungarian,0,-0.01,-0.02,-0.146,7048.23,0,HVI.Hungarian
OLYMPUS,OLYMPUS,2.26E-06,-0.006,0.089,1.428,309295,0,OLYMPUS.OLYMPUS
BONE,Bone,40.07,-0.001,0.097,0.172,272780,0,BONE.Bone
JM,JustMoney,1.12E-05,0.016,0.098,-0.098,7120.77,0,JM.JustMoney
YSOY,YSOY,14.36,0.096,0.011,-0.461,3112.02,0,YSOY.YSOY
RRR,Rapidly,1.72E-08,0,0,0,0,0,RRR.Rapidly
STARL,StarLink,8.62E-06,-0.03,-0.085,1.301,8141510,0,STARL.StarLink
PMF,PolyMath Finance,0.0919923,,-0.061,-0.281,1076.19,0,PMF.PolyMath.Finance
BERN,Bernard,1.23E-08,-0.005,-0.03,0.248,398.23,0,BERN.Bernard
BOP,Boring,0.02288297,0,-0.246,0.028,104934,0,BOP.Boring
OUSD,Synth,0.986142,0.001,0.015,0.006,141.15,0,OUSD.Synth
BURNS,Mr,0.001079619,-0.002,-0.037,0.017,148.92,0,BURNS.Mr
TTR,Tetherino,1.01E-10,,-0.136,-0.008,209.55,0,TTR.Tetherino
WOOF,Shibance,0.014173105,-0.007,0.099,-0.385,41362,0,WOOF.Shibance
SCORP,Scorpion,1.22E-09,0,0,0,0,0,SCORP.Scorpion
LUNAR,LunarSwap,8.84E-05,-0.004,-0.255,-0.527,62020,0,LUNAR.LunarSwap
GRANDPADOGE,Grandpa,2.28E-09,-0.002,-0.04,0.022,100.61,0,GRANDPADOGE.Grandpa
RAIL,Railgun,0.886712,-0.011,-0.174,0.249,855580,0,RAIL.Railgun
ODI,Odius,9.09E-08,,-0.168,-0.118,2020.38,0,ODI.Odius
ASTAX,Ape,6.14E-08,,-0.123,-0.348,1087.14,0,ASTAX.Ape
SLINK,ShibaLink,8.01E-07,-0.022,3.021,0.91,722039,0,SLINK.ShibaLink
HOP,HOPPY,1.93E-08,-0.06,-0.021,-0.207,30281,0,HOP.HOPPY
BSW,Biswap,0.960348,-0.012,-0.069,0.227,411886,0,BSW.Biswap
BABYDOGECASH,Baby,3.79E-10,-0.003,-0.03,-0.361,1332.11,0,BABYDOGECASH.Baby
CGD,Coin,7.30E-11,-0.002,-0.06,-0.011,756.87,0,CGD.Coin
OAK,Octree,5.9,0.003,-0.034,-0.01,48.99,0,OAK.Octree
CCAI,Cryptocurrencies Ai,1.01,-0.017,-0.006,-0.135,5580.03,0,CCAI.Cryptocurrencies.Ai
BRISE,BNBRise,3.20E-08,-0.002,-0.044,0.037,1424.58,0,BRISE.BNBRise
MOONDASH,MoonDash,5.78E-07,-0.002,-0.032,0.043,194.64,0,MOONDASH.MoonDash
BPCAKE,Baby,6.79E-06,0.053,0.377,,138763,0,BPCAKE.Baby
NVC,Novacoin,0.174261,0.031,-0.046,-0.253,828.86,0,NVC.Novacoin
MINT,Mintcoin,7.74E-05,0.003,0.947,-0.388,78.48,0,MINT.Mintcoin
ANC,Anoncoin,0.057347475,-0.002,-0.002,-0.261,35.67,0,ANC.Anoncoin
CACH,Cachecoin,0.000804025,0,0,0,0,0,CACH.Cachecoin
DGC,Digitalcoin,0.004597716,-0.006,-0.359,-0.227,42.97,0,DGC.Digitalcoin
NET,Netcoin,0.000250629,,0.11,0.663,0.014313377,0,NET.Netcoin
UNO,Unobtanium,80.09,-0.006,-0.026,-0.088,892.18,0,UNO.Unobtanium
FLT,Fluttercoin,0.000445154,0,0,0,0,0,FLT.Fluttercoin
XWC,Whitecoin,1.03,0.005,-0.009,-0.021,26596975,0,XWC.Whitecoin
CSC,Casinocoin,0.003916062,-0.033,0.021,0.218,814830,0,CSC.Casinocoin
BLU,Bluecoin,0.000747622,0,0,0,0,0,BLU.Bluecoin
BTB,Bitbar,1.54,,-0.11,-0.626,58.88,0,BTB.Bitbar
MNC,Mincoin,0.008330661,0,0,0,0,0,MNC.Mincoin
CANN,CannabisCoin,0.001154647,,-0.033,-0.233,27.25,0,CANN.CannabisCoin
MARKS,Bitmark,0.016591862,0,-0.069,-0.018,281.06,0,MARKS.Bitmark
HYP,HyperStake,0.000268173,0.171,0.122,0.629,348.24,0,HYP.HyperStake
ABY,ArtByte,0.000397123,0,0,0,0,0,ABY.ArtByte
SXC,Sexcoin,0.00554559,0,0,0,0,0,SXC.Sexcoin
USNBT,NuBits,0.459608,0,-0.038,0.049,102.13,0,USNBT.NuBits
NSR,NuShares,0.000153008,-0.171,0.28,-0.002,101.49,0,NSR.NuShares
ACOIN,Acoin,0.01208329,0,0,0,0,0,ACOIN.Acoin
FST,Fastcoin,0.006070918,0,0,0,0,0,FST.Fastcoin
PXC,Phoenixcoin,0.013086001,-0.002,-0.06,-0.106,204.27,0,PXC.Phoenixcoin
BUN,Bunnycoin,9.98E-07,0.011,0.083,0.108,0.183237,0,BUN.Bunnycoin
CLAM,Clams,1.43,0,0,0,0,0,CLAM.Clams
XBS,BitStake,2.94,0,0,0,0,0,XBS.BitStake
GSM,GSMcoin,0.01031596,0,0,0,0,0,GSM.GSMcoin
BITZ,bitz,0.023035125,0,0,0,0,0,BITZ.bitz
BITS,Bitswift,0.271262,-0.008,0.031,0.132,22650,0,BITS.Bitswift
CRAVE,Crave,0.000395847,0,0,0,0,0,CRAVE.Crave
BITB,Bean,0.000301948,-0.128,-0.197,0.033,45.4,0,BITB.Bean
FAIR,Faircoin,0.02194725,0,0,0,0,0,FAIR.Faircoin
BAY,BitBay,0.596917,0,0,0,0,0,BAY.BitBay
ORB,Orbitcoin,0.20175,,-0.014,0.051,4.74,0,ORB.Orbitcoin
U,Ucoin,0.06981434,0,0,0,0,0,U.Ucoin
XCE,Cerium,0.027037207,0,0,0,0,0,XCE.Cerium
VASH,VPNCoin,0.000740863,-0.002,0.006,0.017,133.15,0,VASH.VPNCoin
ZNY,BitZeny,0.001148878,,-0.035,-0.25,145.16,0,ZNY.BitZeny
XRA,Ratecoin,0.000407098,0,0,0,0,0,XRA.Ratecoin
CYT,Cryptokenz,3.11,0.201,0.064,,3.04,0,CYT.Cryptokenz
MAPC,MapCoin,0.050717772,0,0,0,0,0,MAPC.MapCoin
MTLMC3,Metal,0.001428608,,-0.062,-0.064,10.14,0,MTLMC3.Metal
AEON,Aeon,0.889157,-0.007,-0.048,0.429,3957.09,0,AEON.Aeon
EXP,Expanse,0.041935295,-0.028,-0.06,-0.069,2005.53,0,EXP.Expanse
YOC,Yocoin,0.000685878,0.053,-0.075,0.075,1303.63,0,YOC.Yocoin
LOG,Woodcoin,0.047839629,-0.044,-0.107,-0.021,76973,0,LOG.Woodcoin
SLS,SaluS,14.31,,-0.025,0.024,153.86,0,SLS.SaluS
BTCU,BitcoinUltra,0.056521628,0,0,0,0,0,BTCU.BitcoinUltra
XBTG,Bitgem,2.41,0,0,0,0,0,XBTG.Bitgem
AGRS,Agoras,0.784689,-0.005,-0.061,0.14,3476.46,0,AGRS.Agoras
CLUB,Clubcoin,0.014401257,-0.002,0,,1.67,0,CLUB.Clubcoin
SPRTS,Sprouts,5.04E-08,0.117,0.872,0.251,17.28,0,SPRTS.Sprouts
UIS,Unitus,0.002406999,0.133,2.026,0.438,77.09,0,UIS.Unitus
GBT,GameBet,0.001395412,0,0,0,0,0,GBT.GameBet
888,Octocoin,0.001044996,0,0,0,0,0,888.Octocoin
GB,GoldBlocks,0.002691546,0,0,0,0,0,GB.GoldBlocks
RISE,Rise,0.019789865,0,0.003,4.481,16.68,0,RISE.Rise
TRUMP,Trumpcoin,0.055582625,-0.006,-0.036,-0.074,6605.14,0,TRUMP.Trumpcoin
HTC,Hitcoin,3.01E-06,0.002,-0.011,0.018,1.85,0,HTC.Hitcoin
CREVA,Crevacoin,5.80E-05,0.012,2.924,,0.019125436,0,CREVA.Crevacoin
MOJO,Mojocoin,0.00469785,0,0,0,0,0,MOJO.Mojocoin
ZNE,Zonecoin,0.001368499,0,0,0,0,0,ZNE.Zonecoin
LKK,Lykke,0.008795574,-0.003,-0.047,0.049,1497.97,0,LKK.Lykke
JOBS,Jobscoin,2.86E-05,0,0,0,0,0,JOBS.Jobscoin
SH,Shilling,0.003458925,0,0,0,0,0,SH.Shilling
PSB,Pesobit,0.008920062,,0.276,,58.75,0,PSB.Pesobit
INCNT,Incent,0.065764863,0.038,0.442,-0.102,116859,0,INCNT.Incent
XHI,HiCoin,5.33E-05,0,0,0,0,0,XHI.HiCoin
KASHH,Kashhcoin,6.89E-06,0,0,0,0,0,KASHH.Kashhcoin
BELA,Belacoin,0.003106377,0,0,0,0,0,BELA.Belacoin
CNT,Centurion,0.000103551,0,0,0,0,0,CNT.Centurion
ENRG,Energycoin,0.000691914,0,0,0,0,0,ENRG.Energycoin
WBB,Wild,0.027465588,0,0,0,0,0,WBB.Wild
GCC,Global,0.000767043,0,0,0,0,0,GCC.Global
BIT,First,0.088087697,0,0,0,0,0,BIT.First
MBIT,MBitBooks,0.019335193,-0.004,0.006,-0.369,1.91,0,MBIT.MBitBooks
XBY,XTRABYTES,0.001596379,0.007,0.01,-0.036,0.957827,0,XBY.XTRABYTES
BUCKS,SwagBucks,0.062884287,0,0,0,0,0,BUCKS.SwagBucks
BASH,LuckChain,0.000449907,-0.006,-0.004,-0.015,56275,0,BASH.LuckChain
VISIO,Visio,0.00030063,0,-0.072,-0.206,0.002875593,0,VISIO.Visio
GEO,Geocoin,0.276401,,-0.145,-0.065,578.59,0,GEO.Geocoin
TAG,Tagcoin,0.02722668,,0.009,0.054,0.002314658,0,TAG.Tagcoin
PZM,Prizm,0.008466324,0.002,-0.008,-0.147,615949,0,PZM.Prizm
KURT,Kurrent,0.003480925,0.001,0.006,0.813,34.69,0,KURT.Kurrent
1337,Elite,8.19E-05,,0.734,0.532,13.29,0,1337.Elite
MONETA,Moneta,0.000386041,,0.305,0.725,1.59,0,MONETA.Moneta
NYC,NewYorkCoin,2.29E-05,-0.006,-0.01,0.021,244.54,0,NYC.NewYorkCoin
MNE,Minereum,0.146126,-0.008,0.028,0.447,30890,0,MNE.Minereum
ECOB,Ecobit,0.001046551,0,0,0,0,0,ECOB.Ecobit
MORE,More,0.056823281,,-0.101,0.034,340.86,0,MORE.More
IOP,Internet,0.064101239,-0.005,-0.09,0.06,75.06,0,IOP.Internet
ECC,ECC,0.000138014,-0.005,0.267,-0.079,4.83,0,ECC.ECC
DCY,Dinastycoin,0.001318287,-0.003,-0.153,-0.282,1003.17,0,DCY.Dinastycoin
FLASH,Flash,0.003480925,,0.253,-0.034,1.68,0,FLASH.Flash
PLBT,Polybius,3.37,,-0.021,-0.048,4432.14,0,PLBT.Polybius
PING,CryptoPing,0.240732,0,0,0,0,0,PING.CryptoPing
MRX,Metrix,0.00046085,0.001,-0.145,-0.179,21961,0,MRX.Metrix
LNK,Link,0.014962327,0,0,0,0,0,LNK.Link
RUP,Rupee,0.001258189,0,0,0,0,0,RUP.Rupee
IXT,iXledger,0.021680415,0.025,-0.119,0.007,254.11,0,IXT.iXledger
OCT,OracleChain,0.013815172,-0.004,-0.033,0.141,43150,0,OCT.OracleChain
HMC,HarmonyCoin,0.000329534,,-0.002,0.023,0.021813882,0,HMC.HarmonyCoin
SCL,Sociall,0.022014005,,0.146,0.147,40.13,0,SCL.Sociall
BMC,Blackmoon,0.019155546,0,-0.004,0.057,21.86,0,BMC.Blackmoon
VIVO,VIVO,0.000779381,0,0,0,0,0,VIVO.VIVO
LTCU,LiteCoin,0.004757838,0,0,0,0,0,LTCU.LiteCoin
BRAT,BROTHER,0.000373765,0,0,0,0,0,BRAT.BROTHER
DAY,Chronologic,0.123959,-0.015,-0.068,0.002,52.72,0,DAY.Chronologic
COLX,ColossusXT,0.000355103,-0.002,0.038,2.275,14982.11,0,COLX.ColossusXT
XIN,Infinity,0.002638808,-0.406,-0.47,-0.375,3845.61,0,XIN.Infinity
REV,RChain,0.167745,-0.009,-0.009,0.069,221939,0,REV.RChain
HBT,Hubii,2.28,0,0,0.325,0,0,HBT.Hubii
ALIS,ALIS,0.009337827,0,0,0,0,0,ALIS.ALIS
BSN,Bastonet,1.67E-07,0,0,0,0,0,BSN.Bastonet
ART,Maecenas,0.003399479,,-0.03,0.025,409.64,0,ART.Maecenas
EVR,Everus,0.006164458,0,-0.034,-0.35,33.57,0,EVR.Everus
MOD,Modum,0.023234261,0,0,0,0,0,MOD.Modum
